passage_id,supporting_excerpt,relevance_explanation,company_applicability,temporal_status,recovery_claim_id,query_id,chunk_id,document_id,source_url,evidence_kind,already_extracted_for_query,source_text_path,current_legal_applicability,review_status,source_base_directory,resolved_source_text_path,manual_relevance_review,supports_requested_tariff_program
passage_b85d7b0f90fc24e47db1917f,"Lithium carbonate, lithium hydroxide, cobalt sulphate, cobalt metal, manganese dioxide, natural graphite powder and flakes all are exempt from new additional tariffs.",Indicates exemptions under specific tariff regimes but does not define rates for recycled materials generally.,not_established,proposal_or_uncertain,recovered_7b63853d0dfd32f871e1448d,q_151,chunk_46a20c1adc606ab7eab9ab54,document_0b255615dd7b4ba1ce86e08b,https://www.argusmedia.com/en/news-and-insights/latest-market-news/2674679-us-battery-costs-face-sharp-rise-on-tariffs,full_document,False,text/dffc69a102bc3c49be922eab08045cd85d16b4708d5e9629841f558e80564cac.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/dffc69a102bc3c49be922eab08045cd85d16b4708d5e9629841f558e80564cac.txt,,
passage_785b3c73d78f7ac6733e5ca9,"copper, lithium, nickel and cobalt from spent batteries could reduce combined primary supply requirements for these minerals around 10% by 2040",Discusses supply chain impact rather than import duties or tariff rates.,not_established,proposal_or_uncertain,recovered_ea5a56e59adad07ff7115e36,q_151,chunk_b4ffbe6a57496a6441675223,document_bc72c6112a68baec615b0c32,https://www.coxautoinc.com/mobility/wp-content/uploads/sites/11/2022/09/EV_Battery_Whitepaper.pdf,full_document,False,text/a559a1296f365400581e79ce6fd97063eb0b6a64565c47a0f9e86e471d1fd14d.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/a559a1296f365400581e79ce6fd97063eb0b6a64565c47a0f9e86e471d1fd14d.txt,,
passage_b24a8f2ddf3a2ede1901d7bb,"From 2027, all EV batteries require a Battery Passport – a digital record covering carbon footprint, recycled content, and supply chain due diligence.",References future regulatory requirements rather than current US import duties on recycled materials.,not_established,proposal_or_uncertain,recovered_3806c04fda10408ecbe22263,q_151,chunk_6e4726d0febaf1d783eaaed9,document_1bb264a24a1f6b76860da3cb,https://www.customssupport.com/fta-impact-automotive-landed-costs,full_document,False,text/3bc1abfc4686c67ca19c2aa3d8ed4543e349c6b8548f69785670354a4302675d.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/3bc1abfc4686c67ca19c2aa3d8ed4543e349c6b8548f69785670354a4302675d.txt,,
passage_24f4a286e4adaf4b301e14c2,Modern vehicles increasingly use integrated components that combine functions traditionally handled by separate parts.,Discusses general classification challenges without specific duty rates or geographic applicability.,not_established,proposal_or_uncertain,recovered_6c8c1be577d7b6329bb8d7fd,q_178,chunk_17ac2ffb63924d2e2dc9a7b2,document_b75907e603c6d1165139434d,https://gingercontrol.com/blog/hts-classification-auto-parts,full_document,False,text/f902f218e95fc47880f951543530916799d52c0551ff06abee5c95c343cd116e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/f902f218e95fc47880f951543530916799d52c0551ff06abee5c95c343cd116e.txt,,
passage_4a7ebc9768cac202e2634a39,"Today, however, the U.S. industry faces tremendous uncertainly as it assesses the risk of extremely high import tariffs.",Indicates general tariff risk without specific rates for sensors/cameras or Georgia context.,not_established,proposal_or_uncertain,recovered_e492f8936eda4687249d2c3a,q_178,chunk_611d9f726e2d1dfd606e00a2,document_5f6c62c823df71b02ed8b6ab,https://www.govinfo.gov/content/pkg/CHRG-115shrg31557/pdf/CHRG-115shrg31557.pdf,full_document,False,text/ad7dc474a905cfce1f6837ce011c766a11880c726c8b5f877e488bcfb07fdda0.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ad7dc474a905cfce1f6837ce011c766a11880c726c8b5f877e488bcfb07fdda0.txt,,
passage_06a1a72c3b6b5742661e76f4,"Sub-tier commercial suppliers for sensors to North America:
Panasonic Automotive Systems Co. of America*, Valeo Inc.*, Flex Ltd.*",Lists suppliers but does not establish their specific import exposure or duty rates.,not_established,proposal_or_uncertain,recovered_53a10def210f3d45e32d4f4d,q_178,chunk_e0f9cbf97248884dcb4b017b,document_30a8feb950b531fa166c0e15,https://www.federalregister.gov/documents/2021/11/08/2021-24162/publication-of-a-report-on-the-effect-of-imports-of-automobiles-and-automobile-parts-on-the-national,full_document,False,text/89ad4d607374bd7ff732352bde7035b5f8a377439a824799dcd2b601ffabdf5e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/89ad4d607374bd7ff732352bde7035b5f8a377439a824799dcd2b601ffabdf5e.txt,,
passage_a5103e87c3aa56e1604d5f88,"Position or speed sensors for motor vehicle transmission systems, each valued not over $12 (described in statistical reporting number 8543.70.4500)",Lists statistical reporting numbers but does not confirm current duty status for the query's scope.,not_established,proposal_or_uncertain,recovered_1f797a9fafbd84d194ff2989,q_178,chunk_62a9f295ed8fb99c34050383,document_2beb5cfa7ed3f2a14db36015,https://ustr.gov/sites/default/files/Section%20301%20Exclusion%20Extension%20FRN.pdf,full_document,False,text/35b4eb18238fb4924d683ec87b230fffa2916121e6eb26e1cb32fec7f77bc141.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/35b4eb18238fb4924d683ec87b230fffa2916121e6eb26e1cb32fec7f77bc141.txt,,
passage_b9e932178f9285f001cc810b,"Domestic battery manufacturing in the US is growing, driven by a combination of tariff pressure, defense procurement requirements, and residual IRA investment momentum that was locked in before the subsidies were eliminated.",Confirms US-wide focus without Georgia specificity.,not_established,proposal_or_uncertain,recovered_ca1e39fcd6d610db43ce672e,q_11,chunk_d625c75d6d3fc6f5cf2f6a0a,document_78d5f38ea11227317f5a972a,https://www.totexmfg.com/battery-pack-tariffs-oem-2026,full_document,False,text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,,
passage_98367d3bba4b5cfbd4e05fd2,"Automotive OEMs: Companies like General Motors, Ford, Tesla, BMW, and Toyota will need to reassess sourcing and manufacturing strategies.",Lists major OEMs but omits Georgia-based entities or specific tariff sourcing changes for them.,not_established,proposal_or_uncertain,recovered_1c5bbd424fb872941e59ba58,q_11,chunk_b5f17f3af7ad7535daef23db,document_8fe2972bc8f3973c539449df,https://www.marketsandmarkets.com/ResearchInsight/us-tariff-impact-on-future-of-digital-cockpit-industry.asp,full_document,False,text/f388b3bdfaef8c1b960a5da4fc54e8c058f581146f6ea451b904fd90e45a6bb2.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/f388b3bdfaef8c1b960a5da4fc54e8c058f581146f6ea451b904fd90e45a6bb2.txt,,
passage_6439607e671b202443ec5036,The impact of battery tariffs will continue to influence the battery import market in the U.S. over the long term.,Indicates general US market trends rather than state-specific manufacturer exposure.,not_established,proposal_or_uncertain,recovered_db2a044261b2f8bb57a01c59,q_11,chunk_9e67b2a4f4d551c7b1913c0b,document_ed7db848dffcb4e48fa97e1b,https://manlybattery.com/battery-tools-and-resources/usa-import-duty-calculator,full_document,False,text/ecae6f0ee882df4fc5d8efd1a24869a9222b9c011c055076689cb2ac9fabd7ca.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ecae6f0ee882df4fc5d8efd1a24869a9222b9c011c055076689cb2ac9fabd7ca.txt,,
passage_83fc47cd6551b639a2d197b8,"Predicting the tariff environment with precision is not possible – policy changes can happen quickly, court decisions can invalidate existing measures, and geopolitical developments can reshape trade relationships in ways that no forecast captures.",Highlights uncertainty preventing definitive current law application to specific Georgia facilities.,not_established,proposal_or_uncertain,recovered_5626300042728467fad77afc,q_11,chunk_239013f99289196c4ed421b6,document_78d5f38ea11227317f5a972a,https://www.totexmfg.com/battery-pack-tariffs-oem-2026,full_document,False,text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,,
passage_e700a4efd80be89e1ea4cf6f,"There have also been indications that the US administration may consider other tariff proposals impacting energy storage, such as a 10–20% universal tariff, tariffs of up to 60% across the board on Chinese-origin goods, and tariffs of 25% on Mexican and Canadian origin goods.",Indicates future proposals vs current law status.,not_established,proposal_or_uncertain,recovered_18ebcab8b1c84c917fb2f28d,q_381,chunk_0291d169c84b8ca118dac4e0,document_509f150d033f6e532a9c598a,https://www.morganlewis.com/pubs/2025/03/addressing-tariffs-and-trade-in-energy-storage-projects,full_document,False,text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,,
passage_e700a4efd80be89e1ea4cf6f,"With the tariffs imposed on February 1, 2025, President Trump was the first president to utilize the International Emergency Economic Powers Act (IEEPA) to impose a 25% tariff on goods from Mexico and Canada (other than a lower 10% tariff on Canadian energy and energy resources) and an additional 10% tariff on goods from China.",Shows conflicting or paused tariff actions affecting applicability.,not_established,proposal_or_uncertain,recovered_fb70ea6834049e7dab58acb7,q_381,chunk_0291d169c84b8ca118dac4e0,document_509f150d033f6e532a9c598a,https://www.morganlewis.com/pubs/2025/03/addressing-tariffs-and-trade-in-energy-storage-projects,full_document,False,text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,,
passage_a691588421c94f5d7cef7879,"USMCA fundamentally rewrote the economics of automotive manufacturing in North America, raising the Regional Value Content threshold from 62.5% under NAFTA to 75%, while introducing a Labor Value Content requirement and a 70% North American steel and aluminum mandate.",Establishes complex origin rules that may be outdated or changing.,not_established,proposal_or_uncertain,recovered_a6e1ee2d954ca0119fa05c7d,q_381,chunk_f6179965c3f42ed68405f4f6,document_3f09b598fda8d162189bcc9c,https://hub.americanindustriesgroup.com/insights/usmca-automotive,full_document,False,text/065e892e8edba6efa5728aa601cc6bef4c9898582cae31542faf02ac2b3662ed.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/065e892e8edba6efa5728aa601cc6bef4c9898582cae31542faf02ac2b3662ed.txt,,
passage_10478f3eca711e7900c82437,"USMCA exempts qualifying auto parts from the 25% Section 232 tariff, and qualifying requires more than simply assembling the part in Mexico or Canada.",Clarifies that assembly alone does not guarantee tariff exemption status.,not_established,proposal_or_uncertain,recovered_8b64cc2f1e1b6e94b43824f3,q_381,chunk_80ed6bb8b18ea8212de88d4b,document_6354be1b41bfaa3e4b62462b,https://dedola.com/blog/importing-auto-parts-into-the-us-classification-determines-your-section-232-tariff-rate,full_document,False,text/cfcc49bfa5f82fcbae2237d8a5eacd7f07e2777a9e4807842979a4157c29b47a.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/cfcc49bfa5f82fcbae2237d8a5eacd7f07e2777a9e4807842979a4157c29b47a.txt,,
passage_06393a43899df219466d58e9,"tics providers, these cost pressures will manifest in increased scrutiny of both inbound logistics and FVL cost structures. While cost reduction is a primary focus, it will require more than just freight rate cuts.",Confirms working capital/tariff context but lacks specific Georgia supplier exposure.,national_or_sector_context,proposal_or_uncertain,recovered_5cd60acd93e5b801153f6860,q_243,chunk_6bb594047515ea6015be7937,document_d5902d295fa721023388e591,https://www.automotivelogistics.media/supply-chain/automotive-logistics-and-supply-chains-in-2025-tariff-turmoil-investment-uncertainty-and-further-cost-pressures/649740,full_document,False,text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,,
passage_27331a245814dd387837fc90,"“With the high mix and the sheer number of types of vehicles that we run here, capacity is always a challenge to make sure our suppliers’ lines are running as well as they can,” he says. “We are always working with suppliers to ensure that they have the information needed to send the supplies to us.",Identifies Kia Georgia facility and supplier relationship but no tariff impact on working capital.,facility_location_only,proposal_or_uncertain,recovered_21986523ec836bda471c7ad1,q_243,chunk_c61d34dd9e61583de10ef0ae,document_c02ade84d479879c16b7d65a,https://www.automotivelogistics.media/supply-chain/kia-west-point-midnight-freight-trains-to-georgia/210654,full_document,False,text/e57a6443ba53287c69a273badca5be3c44968c660b9bede5928c4054a99a07bf.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e57a6443ba53287c69a273badca5be3c44968c660b9bede5928c4054a99a07bf.txt,,
